,x,Scipy,Wolfram_appro,Euler,modEuler,RK4,Err_Wolfram,Err_Euler,Err_modEuler,Err_RK4
124,6.231155778894473,5.73020895495857,5.730218150426832,5.748444166757578,5.69656488885184,5.6971856048224545,0.0009195468261502526,1.8235211799007445,3.364406610673054,3.302335013611568
125,6.28140703517588,5.73261036166924,5.7326195488949505,5.750925435285051,5.698947946539737,5.699568479081452,0.0009187225710860503,1.8315073615811528,3.3662415129502854,3.304188258778762
126,6.331658291457287,5.734865318408303,5.734874497480788,5.753255995109354,5.701185684165491,5.701806035246429,0.0009179072484322148,1.8390676701050879,3.3679634242812284,3.305928316187412
127,6.381909547738694,5.736981660179713,5.736990831929291,5.7554438659511415,5.7032858763775645,5.703906048414952,0.0009171749578484878,1.8462205771428764,3.3695783802148327,3.3075611764760815
128,6.432160804020101,5.7389668815981745,5.738976046694606,5.757496721311647,5.705255959224499,5.705875955034636,0.0009165096431118513,1.8529839713472107,3.3710922373675345,3.3090926563538403
129,6.482412060301508,5.7408281459694,5.740837304419706,5.759421897861991,5.707103039559095,5.707722862310318,0.0009158450306578914,1.8593751892590937,3.3725106410305017,3.310528365908194
130,6.532663316582915,5.742572293722773,5.74258144553802,5.761226404976345,5.708833904563526,5.70945355773208,0.0009151815246966066,1.8654111253571415,3.373838915924754,3.311873599069326
131,6.582914572864322,5.744205852620312,5.7442149979606585,5.762916934371167,5.71045503135936,5.711074518688102,0.0009145340346350395,1.8711081750854675,3.375082126095208,3.3131333932209905
132,6.633165829145729,5.745735047393449,5.745744186815363,5.764499869815148,5.711972596668829,5.712591922128667,0.0009139421914383661,1.8764822421698746,3.3762450724619697,3.314312526478158
133,6.683417085427136,5.747165810236219,5.7471749442055255,5.765981296876889,5.7133924864960095,5.7140116542499895,0.0009133969306240886,1.881548664067001,3.3773323740209804,3.315415598622984
134,6.733668341708543,5.748503790292035,5.748512918959991,5.767367012679657,5.714720305798838,5.715339320168787,0.0009128667955771164,1.8863222387621725,3.3783484493197236,3.316447012324808
135,6.78391959798995,5.749754362826326,5.749763486346524,5.768662535634815,5.715961388125101,5.716580253560724,0.000912352019799556,1.8908172808488999,3.3792974701224665,3.3174109265601714
136,6.834170854271357,5.7509226391543535,5.750931757724032,5.76987311512776,5.717120805187656,5.717739526237993,0.0009118569678889799,1.895047597340671,3.380183396669789,3.318311291636089
137,6.884422110552764,5.752013476186616,5.752022590110638,5.771003741132279,5.718203376356207,5.71882195764335,0.0009113924021697528,1.8990264945663249,3.3810099830409612,3.319151854326652
138,6.934673366834171,5.7530314860670035,5.753040595646783,5.772059153731331,5.7192136780449685,5.719832124239939,0.0009109579779398302,1.902766766432773,3.3817808022035045,3.3199361827064955
139,6.984924623115578,5.7539810454475395,5.753990150934428,5.773043852524227,5.7201560529774405,5.720774368778121,0.0009105486888039138,1.9062807076687172,3.382499247009907,3.3206676669418123
140,7.035175879396985,5.75486630459234,5.754875406235279,5.773962105902079,5.721034619311356,5.721652809422394,0.000910164293976834,1.9095801309739535,3.3831685280983237,3.3213495169945872
141,7.085427135678392,5.755691196507708,5.755700294512737,5.774817960175224,5.721853279608645,5.722471348723204,0.0009098005028462808,1.9126763667515867,3.383791689906346,3.321984778450471
142,7.135678391959799,5.7564594458399165,5.756468540303953,5.775615248538043,5.72261572963689,5.7232336824201795,0.0009094464036074612,1.9155802698126223,3.384371620302673,3.322576341973704
143,7.185929648241206,5.757174576901026,5.7571836684100015,5.776357599858282,5.723325466990389,5.723943308064854,0.0009091508975878071,1.918302295725649,3.3849109910637054,3.323126883617178
144,7.236180904522613,5.757839922734437,5.757849012393683,5.777048447279542,5.723985799520407,5.724603533452492,0.0009089659245731241,1.9208524545105021,3.385412321402992,3.3236389281944945
145,7.28643216080402,5.758458633769859,5.758467722875901,5.7776910366270915,5.724599853565674,5.725217484854071,0.0009089106042026174,1.92324028572326,3.38587802041852,3.3241148915787555
